256, 0.741
256, 0.736
256, 0.745
256, 0.742
256, 0.742
256, 0.735
256, 0.737
256, 0.758
256, 0.762
256, 0.779
256, 0.747
256, 0.735
256, 0.736
256, 0.750
256, 0.742
256, 0.751
256, 0.735
256, 0.741
256, 0.740
256, 0.736
256, 0.734
256, 0.772
256, 0.744
256, 0.735
256, 0.739
256, 0.789
256, 0.744
256, 0.738
256, 0.736
256, 0.742
512, 2.361
512, 2.368
512, 2.453
512, 2.482
512, 2.427
512, 2.399
512, 2.423
512, 2.372
512, 2.398
512, 2.408
512, 2.421
512, 2.369
512, 2.370
512, 2.410
512, 2.424
512, 2.408
512, 2.381
512, 2.384
512, 2.395
512, 2.367
512, 2.369
512, 2.391
512, 2.580
512, 2.430
512, 2.366
512, 2.528
512, 2.515
512, 2.467
512, 2.398
512, 2.406
1024, 6.108
1024, 6.101
1024, 6.095
1024, 6.108
1024, 6.582
1024, 6.217
1024, 6.473
1024, 6.104
1024, 6.100
1024, 6.120
1024, 6.114
1024, 6.435
1024, 6.098
1024, 6.095
1024, 6.102
1024, 6.084
1024, 6.444
1024, 6.095
1024, 6.106
1024, 6.091
1024, 6.094
1024, 6.085
1024, 6.110
1024, 6.115
1024, 6.121
1024, 6.108
1024, 6.103
1024, 6.102
1024, 6.095
1024, 6.100
2048, 19.313
2048, 19.240
2048, 19.326
2048, 20.010
2048, 19.397
2048, 19.260
2048, 19.358
2048, 19.269
2048, 19.398
2048, 19.442
2048, 19.698
2048, 19.411
2048, 19.227
2048, 19.362
2048, 20.077
2048, 19.305
2048, 19.251
2048, 19.436
2048, 19.372
2048, 19.598
2048, 19.353
2048, 19.488
2048, 19.286
2048, 19.322
2048, 19.271
2048, 19.328
2048, 17.970
2048, 19.282
2048, 19.203
2048, 19.317
4096, 70.728
4096, 70.644
4096, 70.698
4096, 70.912
4096, 70.739
4096, 70.841
4096, 71.027
4096, 70.653
4096, 70.693
4096, 70.465
4096, 70.534
4096, 70.644
4096, 70.519
4096, 66.527
4096, 70.394
4096, 70.783
4096, 70.733
4096, 70.838
4096, 71.150
4096, 70.769
4096, 70.530
4096, 70.557
4096, 70.958
4096, 70.761
4096, 70.872
4096, 70.839
4096, 70.859
4096, 70.696
4096, 70.538
4096, 70.791
8192, 322.883
8192, 320.699
8192, 322.011
8192, 322.804
8192, 326.899
8192, 321.449
8192, 320.637
8192, 322.934
8192, 321.432
8192, 314.974
8192, 320.360
8192, 321.712
8192, 320.957
8192, 323.366
8192, 321.803
8192, 321.128
8192, 322.705
8192, 323.635
8192, 320.875
8192, 320.974
8192, 324.123
8192, 320.854
8192, 320.745
8192, 321.687
8192, 322.814
8192, 321.028
8192, 320.666
8192, 325.530
8192, 321.711
8192, 320.537
10240, 710.240
10240, 708.719
10240, 705.173
10240, 707.618
10240, 717.535
10240, 708.759
10240, 708.301
10240, 719.202
10240, 704.839
10240, 770.253
10240, 707.759
10240, 720.529
10240, 767.610
10240, 709.206
10240, 710.538
10240, 716.912
10240, 709.125
10240, 718.818
10240, 707.196
10240, 708.460
10240, 719.628
10240, 717.814
10240, 706.817
10240, 717.032
10240, 718.895
10240, 719.422
10240, 719.135
10240, 708.709
10240, 707.051
10240, 708.871
