292.573000
211.637000
211.861000
213.787000
211.402000
736.949000
693.975000
694.518000
695.226000
696.026000
2724.288000
2728.771000
2724.233000
2729.987000
2725.502000
10557.861000
10560.454000
10596.112000
10559.726000
10559.907000
16405.415000
16401.088000
16404.094000
16403.204000
16404.290000
275.182000
272.967000
274.911000
272.579000
274.693000
1045.582000
1047.438000
1051.026000
1046.791000
1044.858000
4143.056000
4142.993000
4143.860000
4143.757000
4143.491000
16305.162000
16314.586000
16293.480000
16283.433000
16282.030000
25407.880000
25402.632000
25418.314000
25428.400000
25409.506000
