
 256: 646.000000

 256: 621.000000

 256: 647.000000

 256: 507.000000

 256: 490.000000

 512: 1885.000000

 512: 1826.000000

 512: 1782.000000

 512: 1785.000000

 512: 1824.000000

 1024: 6888.000000

 1024: 7025.000000

 1024: 6775.000000

 1024: 6881.000000

 1024: 6848.000000

 2048: 25152.000000

 2048: 26120.000000

 2048: 26408.000000

 2048: 25131.000000

 2048: 25621.000000

 3072: 56708.000000

 3072: 55113.000000

 3072: 55811.000000

 3072: 55026.000000

 3072: 55005.000000
